product	purchases
4710108200252	6
4710108340071	6
4710109770310	35
4710109770327	30
4710109770396	199
4710109770402	143
4710109770419	47
4710109770426	32
4710109770525	31
4710109770532	51
4710109770549	40
4710109770556	62
4710110000581	76
4710110000598	80
4710110100311	51
4710110100342	47
4710110100373	67
4710110200028	61
4710110200035	62
4710110200042	4
4710110200233	46
4710110211222	7
4710110211314	2
4710110211475	3
4710110221344	43
4710110221375	46
4710110221443	273
4710110221511	96
4710110222228	67
4710110222235	118
4710110222860	28
4710110222884	11
4710110222976	59
4710110235068	11
4710110241014	94
4710110241076	67
4710110241175	26
4710110241311	88
4710110241366	38
4710110241588	64
4710110422048	53
4710110422147	42
4710110510523	484
4710110513265	281
4710110513531	25
4710110517157	26
4710110517355	17
4710110533102	100
4710110815208	141
4710110855129	192
4710110910149	316
4710110910156	150
4710110910163	44
4710111111071	64
4710114105046	1384
4710114128038	2181
4710114128618	378
4710114168010	99
4710114168300	50
4710114221203	204
4710114307037	130
4710114308119	345
4710114316138	238
4710114321231	158
4710114322115	589
4710114323006	114
4710114361114	432
4710114362029	957
4710114363156	217
4710114402022	113
4710114601036	44
4710114604112	327
4710114606048	1294
4710114616047	8
4710114718505	55
4710114719502	114
4710114730002	174
4710114750406	117
4710115304219	5
4710117600418	11
4710117600425	15
4710117600432	34
4710117600449	34
4710117600456	3
4710117600562	11
4710117601118	62
4710117601125	39
4710117601217	14
4710120001110	11
4710120001127	9
4710120001219	49
4710120001233	25
4710120001240	13
4710120001349	13
4710120001530	103
4710120001578	8
4710120001585	5
4710120001592	1
4710120001608	1
4710120001639	27
4710120001653	228
4710120001660	35
4710120001790	71
4710120001844	12
4710120001899	13
4710120002124	144
4710120002148	26
4710120560129	184
4710120560235	92
4710120660232	33
4710120770542	11
4710120980354	63
4710121023302	381
4710121023326	39
4710122010172	39
4710122010615	2
4710122204120	23
4710122204182	4
4710124199998	13
4710124300011	6
4710124700026	4
4710126001091	109
4710126001114	149
4710126001121	168
4710126001138	130
4710126001244	128
4710126001275	102
4710126002593	16
4710126002609	27
4710126003002	55
4710126003019	53
4710126010116	23
4710126010123	91
4710126010130	39
4710126010147	22
4710126011137	9
4710126011144	83
4710126011151	56
4710126011557	102
4710126012066	82
4710126012097	93
4710126012158	18
4710126020283	21
4710126020306	42
4710126020313	67
4710126020320	54
4710126020337	68
4710126020344	99
4710126020436	49
4710126020467	156
4710126020474	103
4710126020481	117
4710126020702	28
4710126020757	22
4710126021099	20
4710126021105	15
4710126021174	136
4710126021181	64
4710126021198	130
4710126021204	65
4710126022096	86
4710126022102	68
4710126030121	75
4710126030138	193
4710126031500	116
4710126031517	29
4710126031791	5
4710126031838	1
4710126031890	36
4710126031906	29
4710126040076	201
4710126040083	58
4710126040663	201
4710126042605	18
4710126042636	8
4710126042773	134
4710126090200	19
4710126090514	54
4710126090545	19
4710126090613	45
4710126090620	35
4710126090637	9
4710126090644	30
4710126090682	21
4710126091511	16
4710126091528	42
4710126091658	63
4710126091719	60
4710126091849	82
4710126091856	17
4710126091863	81
4710126091870	39
4710126092082	35
4710126092105	29
4710126092112	20
4710126092129	22
4710126092136	13
4710126092228	63
4710126092303	10
4710126092617	34
4710126092631	17
4710126092655	19
4710126092723	153
4710126092730	147
4710126092747	45
4710126092754	49
4710126092761	2
4710126092785	16
4710126092822	105
4710126092839	97
4710126092853	13
4710126092891	32
4710126092952	11
4710126092976	9
4710126092990	20
4710126093027	11
4710126095120	36
4710126095137	17
4710126095144	34
4710126095151	13
4710126095168	4
4710126095199	20
4710126095298	170
4710126095304	17
4710126095335	124
4710126100510	2
4710126152007	96
4710126152014	137
4710126152038	160
4710126170032	142
4710126170148	202
4710126180017	1
4710126180031	1
4710126180055	1
4710126180109	4
4710126180123	7
4710126180154	2
4710126180161	4
4710126180703	7
4710126180734	3
4710126180741	2
4710126180758	7
4710126180765	4
4710126180772	9
4710126180789	3
4710126181311	9
4710126181328	6
4710126181335	4
4710126181700	8
4710126181717	7
4710126181724	15
4710126183162	8
4710126184084	5
4710126184169	3
4710126184268	105
4710126184275	5
4710126184299	2
4710126184336	21
4710126184350	1
4710126184930	3
4710126184978	2
4710126184992	32
4710126185012	610
4710126185128	42
4710126185135	84
4710126185357	71
4710126187108	1
4710126188105	114
4710126190528	120
4710126190535	148
4710126190542	106
4710126191235	174
4710126191259	183
4710126191372	116
4710126191471	22
4710126193024	62
4710126193178	84
4710126193451	104
4710126193482	79
4710126193727	152
4710126193772	34
4710126193789	30
4710126193840	195
4710126193956	2
4710126193963	5
4710126193970	1
4710126194007	19
4710126194038	36
4710126194045	80
4710126194052	23
4710126194083	180
4710126194182	26
4710126194205	39
4710126194229	19
4710126194281	431
4710126194298	71
4710126194311	216
4710126194328	24
4710126194397	67
4710126200067	73
4710126200500	2
4710126200517	52
4710126200623	31
4710126200678	64
4710126310025	119
4710126310056	82
4710126310063	22
4710126310322	22
4710126391642	54
4710126391833	24
4710126392007	187
4710126392014	276
4710126392175	18
4710126392199	28
4710126392205	20
4710126392359	8
4710126392366	20
4710128020014	1
4710128030020	257
4710128030037	572
4710128086027	67
4710128420104	1
4710128420203	131
4710131116513	3
4710131130311	6
4710131131516	27
4710131131615	24
4710132660619	81
4710132660640	44
4710132660664	27
4710132660749	3
4710132660961	234
4710134023214	600
4710134023276	327
4710134024242	122
4710140101005	194
4710140102606	66
4710140102804	113
4710140103009	231
4710140200500	100
4710140300453	189
4710140301450	36
4710140501508	16
4710140502406	72
4710140601505	242
4710140601512	142
4710140602007	9
4710143820163	70
4710143830155	108
4710143880648	9
4710143890166	2
4710143890241	15
4710143890340	12
4710143890449	13
4710143890562	1
4710143899848	4
4710143899947	2
4710144101452	188
4710144201404	61
4710144202128	20
4710144202227	46
4710144202463	23
4710144204443	185
4710144471111	15
4710145210054	34
4710145210078	27
4710147100018	127
4710147110017	68
4710147120016	30
4710147130015	77
4710147660314	1
4710147660826	142
4710148660023	40
4710148660030	40
4710148660047	25
4710151200148	197
4710151200155	265
4710151200773	26
4710151200780	72
4710151200797	66
4710151200803	16
4710151200810	41
4710151201008	31
4710151201015	9
4710151201039	120
4710154012076	157
4710154012144	708
4710154015138	318
4710154015206	858
4710154018054	121
4710154018122	123
4710154020262	7
4710154021504	9
4710154021672	11
4710154033712	62
4710154033729	27
4710154050054	12
4710154050122	15
4710154050436	23
4710154050504	15
4710154055790	4
4710154058319	143
4710154058326	114
4710154058340	87
4710154058470	16
4710154059262	24
4710154059330	20
4710154059606	17
4710154059644	5
4710154059804	31
4710154059811	27
4710154059828	30
4710154091026	20
4710154615208	1
4710154620264	426
4710158880107	34
4710158880114	36
4710158880435	98
4710159010107	110
4710159010114	55
4710160001033	693
4710160001071	135
4710160001125	41
4710160002030	11
4710160003013	243
4710160013029	135
4710160013067	14
4710160013074	427
4710162000010	391
4710162000058	124
4710162000072	259
4710162000096	162
4710162000119	237
4710162000126	67
4710162000133	61
4710162000188	52
4710165303354	3
4710167111018	299
4710167111025	64
4710167116020	99
4710167116051	12
4710167117041	50
4710167117058	37
4710167117065	64
4710167117140	48
4710167121031	1
4710167221014	180
4710168102206	398
4710168102237	250
4710168106020	92
4710168106037	40
4710168106044	20
4710168131022	63
4710168132029	40
4710168150221	136
4710168152225	115
4710168156025	79
4710168158029	48
4710168162224	34
4710168182031	43
4710168201206	1
4710168302026	97
4710168302040	71
4710168302064	67
4710168313596	6
4710168501306	25
4710168501313	22
4710168501320	19
4710168503201	20
4710168503218	12
4710168700044	116
4710168700228	44
4710168700389	24
4710168701256	2
4710168701270	7
4710168701478	13
4710168701713	2
4710168701720	35
4710168702079	252
4710168702222	6
4710168702239	5
4710168702246	2
4710168702253	4
4710168702260	1
4710168702277	2
4710168702901	146
4710168703953	27
4710168705056	868
4710171004481	41
4710171004559	54
4710171010710	61
4710171011113	1
4710171012110	1
4710171021266	104
4710171021327	341
4710171021884	63
4710171028227	3
4710171028326	191
4710171042223	282
4710171051225	2
4710171051324	144
4710171052222	132
4710171052321	73
4710171060012	42
4710171061699	89
4710171083226	255
4710171084216	88
4710171086135	77
4710171120228	215
4710172010023	28
4710172020015	111
4710172020060	34
4710172020077	136
4710172020107	32
4710172020138	35
4710172030014	176
4710172030021	170
4710172030069	217
4710172030083	140
4710172030106	4
4710172040013	22
4710172080026	11
4710174002392	72
4710174003290	76
4710174003443	181
4710174003450	136
4710174003795	80
4710174003849	160
4710174003856	154
4710174006390	57
4710174006598	14
4710174007496	72
4710174007595	12
4710174008592	29
4710174011196	38
4710174011790	293
4710174012599	7
4710174018188	21
4710174018195	237
4710174034591	27
4710174041551	455
4710174041698	126
4710174042169	148
4710174043791	23
4710174043890	13
4710174053691	614
4710174056197	28
4710174067193	35
4710174068190	42
4710174069197	4
4710174071695	13
4710174072197	30
4710175565124	57
4710175565131	151
4710175565162	67
4710175565209	111
4710175565216	52
4710175565551	64
4710175565605	190
4710175565612	160
4710175565629	118
4710175565704	214
4710175565711	253
4710175566114	163
4710175566152	65
4710175566374	115
4710175566381	78
4710175567111	151
4710175567128	186
4710175567135	89
4710175567166	195
4710175567173	128
4710175567418	12
4710175567425	13
4710175568118	57
4710175568132	62
4710176001805	185
4710176001812	206
4710176001829	102
4710176007340	8
4710176008699	28
4710176011040	306
4710176011194	247
4710176012047	218
4710176013143	157
4710176013181	35
4710176016045	136
4710176016069	61
4710176021247	91
4710176021445	155
4710176021841	73
4710176021957	94
4710176023098	341
4710176033998	193
4710176040316	39
4710176040354	45
4710176040408	17
4710176041894	8
4710176042556	35
4710176042563	58
4710176121145	207
4710176123798	173
4710177011018	8
4710177011032	19
4710177011056	21
4710177011216	3
4710177011223	9
4710177011230	18
4710177011247	9
4710177012046	2
4710177012060	5
4710177012084	14
4710177012114	1
4710177012121	2
4710177012152	1
4710177021024	1
4710177022045	16
4710177024322	12
4710177024346	15
4710177024421	10
4710177025039	3
4710177025312	6
4710177026111	6
4710177026302	2
4710177026319	8
4710177026326	3
4710177026357	2
4710177026364	3
4710177026401	1
4710177026418	1
4710177026425	9
4710177031016	8
4710177031122	8
4710177034017	12
4710177034031	2
4710177035052	11
4710177035113	11
4710177035120	7
4710177035137	9
4710177035144	2
4710177035212	7
4710177035236	15
4710177035311	3
4710177036028	2
4710177036042	6
4710177036110	16
4710177036219	7
4710177041046	1
4710177041053	3
4710177041060	6
4710177041084	5
4710177041114	1
4710177041121	9
4710177041145	8
4710177041152	12
4710177041169	6
4710177041176	5
4710177041183	1
4710177043019	7
4710177043064	4
4710177043071	11
4710177043095	18
4710177043118	7
4710177043125	49
4710177062126	2
4710177063048	19
4710177063079	15
4710177071135	14
4710177081417	7
4710177084258	6
4710177087839	5
4710177087853	7
4710177087884	16
4710177087938	3
4710177087952	15
4710177111039	6
4710177165063	9
4710177168811	16
4710177168859	1
4710177190119	3
4710177190324	22
4710177190379	1
4710177191000	18
4710177191055	27
4710177191093	17
4710177193066	3
4710177193073	4
4710177193097	1
4710177193110	1
4710177193127	8
4710177193165	1
4710177193691	35
4710177197262	10
4710179110504	35
4710179111709	34
4710179122002	13
4710179172021	26
4710179190902	30
4710179191503	66
4710179370205	51
4710183506157	67
4710183509110	18
4710183509554	36
4710183510475	62
4710186020131	51
4710186020193	50
4710186051074	161
4710186051098	185
4710186051197	111
4710186063015	64
4710186063022	41
4710186063039	21
4710186063145	174
4710186063428	24
4710186063718	17
4710186064029	24
4710186064364	308
4710186065019	50
4710186065026	49
4710186065057	77
4710186081088	25
4710186161018	13
4710186161032	14
4710186161049	40
4710186161100	25
4710186161117	8
4710186161124	9
4710186161131	5
4710186161155	40
4710186161162	17
4710186161179	14
4710186161186	27
4710186161193	13
4710186161209	22
4710186161216	13
4710186161223	7
4710186183034	38
4710186184048	196
4710186184055	78
4710186184123	24
4710186184147	107
4710186184185	75
4710186184192	160
4710186185021	100
4710186185076	12
4710186186011	31
4710186187032	21
4710186261015	20
4710186261039	16
4710189011310	11
4710189013239	67
4710189600101	115
4710189600118	48
4710189600125	88
4710189600309	21
4710189600316	23
4710189600323	30
4710189634021	15
4710189694155	18
4710189810128	38
4710189810203	77
4710189810227	56
4710189810234	58
4710189810241	51
4710189810265	72
4710189810302	54
4710189810319	30
4710189810333	251
4710189810340	76
4710189810371	15
4710189820851	232
4710189820998	31
4710189821117	12
4710189830683	43
4710189831253	12
4710189831260	16
4710189831291	8
4710189851268	253
4710189851275	140
4710189851282	358
4710189860970	20
4710189880688	35
4710189880695	40
4710189880787	26
4710189880794	17
4710191000012	51
4710191020003	56
4710191020010	56
4710191020027	73
4710191030002	78
4710191030019	18
4710191030033	41
4710191030040	30
4710191030057	34
4710191030064	64
4710191030071	26
4710192225513	52
4710192225520	28
4710192225537	24
4710192225544	12
4710192229917	17
4710192229924	12
4710192229931	11
4710198111032	11
4710198111049	13
4710198111056	3
4710198121017	292
4710198121024	49
4710198121031	122
4710198121048	134
4710198121185	95
4710198211022	42
4710198221106	231
4710198221113	241
4710199010174	340
4710199010372	68
4710199010679	23
4710199010778	100
4710199011775	42
4710199011874	56
4710199012079	42
4710199012185	59
4710199012789	61
4710199012888	28
4710199013298	40
4710199013304	76
4710199013403	30
4710199014028	45
4710199020173	114
4710199022955	21
4710199030479	57
4710199030578	73
4710199030677	49
4710199031186	28
4710199031384	12
4710199031582	29
4710199031780	24
4710199032985	36
4710199040591	11
4710200000019	319
4710200001047	30
4710200001054	11
4710200002068	15
4710200002181	9
4710200002358	34
4710200002389	117
4710200301017	21
4710200402141	1
4710200402363	49
4710200402493	25
4710200402509	5
4710200402516	9
4710200402523	23
4710200402530	40
4710200402622	7
4710200402639	19
4710200500090	2
4710200500106	3
4710200500120	2
4710200500137	1
4710200700124	38
4710200740014	6
4710200740038	7
4710200740052	9
4710200741868	4
4710200741875	45
4710200741882	14
4710201507029	12
4710201511019	23
4710201511101	21
4710201520202	5
4710201520400	1
4710201540002	4
4710201541009	2
4710202010429	1
4710202030304	1
4710202030595	28
4710202030861	1
4710202030991	6
4710202031394	3
4710202031417	5
4710202040013	4
4710202040181	3
4710202050036	14
4710202050081	25
4710202060127	1
4710202060134	1
4710202060196	1
4710202070041	5
4710202070164	5
4710202070331	7
4710202070379	4
4710202071277	26
4710202071284	2
4710202071987	14
4710202072007	5
4710202072182	13
4710202072205	3
4710202078825	2
4710202078962	6
4710202079907	4
4710205000113	16
4710205000267	48
4710205000434	76
4710205000960	32
4710205001035	20
4710205001547	3
4710205002032	14
4710205002049	13
4710205002476	8
4710205002988	12
4710205003466	38
4710205003534	3
4710205004401	77
4710205004456	47
4710205004463	10
4710205005019	26
4710205005705	18
4710205005750	401
4710205005798	76
4710205005903	39
4710205005910	44
4710205005927	52
4710205006603	8
4710205006634	7
4710205006665	4
4710205006924	249
4710205006948	45
4710205007211	38
4710205007297	62
4710205009222	71
4710207010219	10
4710207010226	33
4710207020119	6
4710207020430	23
4710207030019	20
4710207040117	8
4710207040124	7
4710207050017	30
4710209701115	6
4710209701139	77
4710209705144	94
4710209763120	124
4710210100037	82
4710210100440	98
4710210200171	42
4710210200188	17
4710210200546	125
4710210200843	25
4710210201154	126
4710210201413	3
4710210600223	2
4710210600254	12
4710210700152	136
4710210700305	11
4710210700817	83
4710210700909	52
4710210700930	7
4710210800463	119
4710210800487	9
4710210800623	63
4710213338512	3
4710213338574	4
4710215100025	30
4710215200022	4
4710215300012	6
4710215700010	14
4710215700027	71
4710218300002	13
4710218360013	15
4710218360020	37
4710218360037	26
4710218400092	29
4710218400108	39
4710218600324	36
4710218700352	41
4710219110914	6
4710219110921	4
4710219110945	13
4710219110952	13
4710221168132	11
4710221168156	102
4710221662036	2
4710221666607	7
4710221666614	11
4710221666621	25
4710221666638	13
4710221671106	10
4710221671137	2
4710221671144	2
4710221671151	1
4710221671168	1
4710221671182	12
4710221671199	20
4710221673018	26
4710221673452	25
4710221673469	21
4710221673506	7
4710221673520	3
4710221680009	1
4710221680030	2
4710221680115	16
4710221680122	4
4710221680139	16
4710221680146	4
4710221680450	58
4710221680467	52
4710221680474	22
4710221680528	30
4710221682058	73
4710221682126	15
4710221682669	39
4710221682782	18
4710221682836	26
4710223168222	27
4710223168277	14
4710223168451	14
4710223168468	4
4710223168475	6
4710223168628	36
4710223168635	24
4710223168659	10
4710223168673	12
4710223168697	8
4710223168703	11
4710223168710	3
4710223168772	10
4710223168918	1
4710223168925	7
4710223168932	3
4710223169120	16
4710223169137	7
4710223169144	7
4710223169151	5
4710223169168	7
4710226001021	24
4710226002127	2
4710226002141	9
4710233101011	50
4710233101028	33
4710233101035	48
4710233101042	74
4710233101073	62
4710233202077	13
4710244114024	12
4710244114048	1
4710244114239	5
4710244115137	3
4710244118084	1
4710244142065	18
4710244145059	8
4710244146018	13
4710244343103	14
4710244343110	6
4710247000058	61
4710247000232	63
4710247000249	37
4710247000584	91
4710247000706	108
4710247000720	103
4710247001321	242
4710247001338	128
4710247001437	67
4710247001444	32
4710247001765	77
4710247001987	65
4710247005206	324
4710247005237	124
4710247005299	546
4710247005619	68
4710247005657	1
4710247005671	27
4710247005695	14
4710247005831	255
4710247005978	63
4710247006036	80
4710247006043	10
4710247006050	102
4710247006074	19
4710247006081	16
4710247006128	153
4710247006135	134
4710247006197	52
4710247006227	132
4710247006241	140
4710247006562	639
4710247006593	306
4710247006791	165
4710247006807	23
4710247006937	101
4710247006944	132
4710247007088	17
4710247007286	224
4710247007422	213
4710247007613	319
4710247007712	64
4710247007736	55
4710249000834	91
4710249000841	66
4710249000858	52
4710249001312	53
4710249001732	67
4710249001992	501
4710249002005	211
4710249002012	353
4710249002029	339
4710249002869	36
4710250110331	18
4710250360101	58
4710250360118	63
4710250360125	29
4710250360132	30
4710250360156	17
4710250360200	16
4710250420379	2
4710250440056	12
4710250440186	19
4710250450017	4
4710250460030	19
4710250460306	2
4710250460344	2
4710250470176	8
4710250470183	7
4710252000029	13
4710252000043	2
4710252000067	6
4710252000074	1
4710252000098	2
4710252000135	4
4710252000159	9
4710252000302	13
4710252000326	15
4710252000500	1
4710254011610	181
4710254011627	248
4710254011634	152
4710254011641	94
4710254011665	77
4710254011672	171
4710254011696	66
4710254011702	99
4710254011719	108
4710254011771	129
4710254015014	173
4710254015021	163
4710254015618	19
4710254015625	23
4710254015632	57
4710254016011	53
4710254016028	55
4710254016035	88
4710254031045	114
4710254031052	133
4710254031144	20
4710254031151	26
4710254031243	36
4710254031342	22
4710254031359	31
4710254031854	24
4710254041020	167
4710254041037	53
4710254049323	557
4710254049422	166
4710254049521	926
4710254055010	38
4710254055027	42
4710254071010	23
4710260000448	56
4710260000561	30
4710265796216	187
4710265815566	115
4710265847666	575
4710265849066	2018
4710271000017	49
4710271000024	16
4710271000031	17
4710271000048	12
4710271000055	2
4710271000062	6
4710271000079	8
4710271000086	3
4710271000093	4
4710271000123	3
4710271000130	3
4710271000161	32
4710271000178	11
4710271000185	2
4710271000260	4
4710271000369	16
4710271000628	39
4710271000635	16
4710271000642	13
4710271000666	58
4710271000680	20
4710271000802	1
4710271000819	4
4710271000826	29
4710271000857	1
4710283120147	7
4710283120154	16
4710283122059	4
4710283122066	43
4710283122073	10
4710283125005	5
4710283125029	5
4710283125043	17
4710283170043	19
4710283170104	18
4710283170111	23
4710283170128	39
4710283170135	20
4710283170180	56
4710283170272	1
4710283170296	4
4710285000096	26
4710285000126	47
4710285000140	25
4710285000348	28
4710285000409	34
4710285000775	26
4710285000805	50
4710285000812	20
4710289000016	164
4710289000030	64
4710289000092	7
4710290001040	25
4710290001064	18
4710290001071	259
4710290003044	38
4710290003082	53
4710290004065	23
4710290004096	47
4710290004171	26
4710290004218	26
4710290006014	64
4710290007011	115
4710291004088	59
4710291101039	1009
4710291102067	25
4710291102180	280
4710291112172	1641
4710291138134	872
4710291213022	82
4710294110113	124
4710294110212	139
4710294110809	139
4710294140400	13
4710294150201	39
4710294150300	63
4710294150317	6
4710294150706	7
4710294610811	26
4710298910924	11
4710298921074	38
4710298921104	7
4710298930809	34
4710298950661	4
4710298960219	8
4710298981115	10
4710298981122	9
4710298981238	3
4710298990742	62
4710298990759	75
4710299000013	10
4710299001027	2
4710299001034	4
4710299001669	2
4710299009801	4
4710299030003	35
4710299038009	7
4710299066606	3
4710299070009	14
4710299098508	5
4710299110002	2
4710299280002	22
4710303213453	31
4710303213460	26
4710303213545	35
4710303224558	45
4710303224572	22
4710303224602	113
4710303224640	48
4710303224688	30
4710303235639	49
4710303235707	85
4710303235783	27
4710303235790	37
4710303235806	23
4710303236001	26
4710303246734	77
4710303246741	30
4710303246758	35
4710303246772	24
4710303256825	38
4710303256849	9
4710303256931	114
4710303256948	20
4710303267814	319
4710303267845	16
4710303267852	30
4710303267906	26
4710303278933	48
4710303278940	73
4710303280134	289
4710303280172	398
4710303280233	3
4710303280240	5
4710303280257	6
4710303290164	32
4710303301228	28
4710303301235	11
4710303312330	6
4710303312354	15
4710303312361	36
4710303320137	16
4710303330242	74
4710303330297	50
4710303330303	76
4710303340142	32
4710303340234	327
4710303340258	30
4710303340319	15
4710303340326	18
4710303340333	11
4710303350110	8
4710303350127	7
4710303350134	18
4710303350165	41
4710303350189	40
4710303350196	18
4710303350202	4
4710303360119	23
4710303360126	104
4710303360133	17
4710303360140	28
4710303370118	11
4710303370125	15
4710303380131	41
4710303410128	85
4710304110140	138
4710304111147	185
4710304111154	147
4710304111291	13
4710304120224	97
4710304130124	109
4710304130131	65
4710304130223	70
4710304150313	15
4710307000134	27
4710307000189	17
4710307000264	26
4710308000157	27
4710308000188	78
4710308000225	21
4710308000232	16
4710308000294	19
4710308010323	77
4710311010112	58
4710311010129	51
4710311010211	401
4710311010228	111
4710311012413	206
4710311107102	88
4710311107201	87
4710311111314	18
4710311111918	3
4710311120415	36
4710311121313	75
4710311121511	17
4710311121719	11
4710311132814	11
4710311132913	26
4710311260111	25
4710311260623	61
4710311703014	887
4710311703212	72
4710311722817	19
4710311811511	342
4710311856116	32
4710311889657	11
4710311889855	12
4710311898512	9
4710311923115	3
4710311972021	86
4710311997819	23
4710311998311	45
4710312010012	43
4710312010043	37
4710312010067	73
4710312010074	10
4710312010098	18
4710312010111	124
4710312010128	15
4710312010173	44
4710312020042	47
4710312020066	40
4710312020080	47
4710312020158	3
4710312020189	31
4710312020202	56
4710312030027	22
4710312030034	80
4710312030119	55
4710312030157	36
4710312030171	28
4710312030188	54
4710312030287	19
4710312030294	19
4710312030645	93
4710312040064	16
4710314055103	22
4710314073909	20
4710314082000	37
4710314140908	16
4710314141004	2
4710314141011	29
4710314141202	11
4710314141219	31
4710314190118	2
4710314190187	1
4710314226404	51
4710314226480	62
4710314226503	55
4710314226572	60
4710314262129	10
4710314262426	12
4710314264208	7
4710314412029	44
4710314412128	27
4710314412142	13
4710314412166	19
4710314412173	12
4710314412197	23
4710314412203	10
4710314413118	23
4710314413125	14
4710314413132	42
4710314413149	30
4710314413309	27
4710314413323	43
4710314413354	33
4710314413477	70
4710314413484	67
4710314413491	72
4710314413507	69
4710314413514	18
4710314430009	33
4710314432157	71
4710314433178	89
4710314434038	81
4710314435035	21
4710314435127	2
4710314436001	24
4710314436018	30
4710314444112	44
4710314451103	13
4710314451127	14
4710314463007	10
4710314470005	44
4710314471187	2
4710314471279	44
4710314471286	61
4710314471293	49
4710314473037	5
4710314473921	19
4710314474003	30
4710314483005	54
4710314491017	77
4710314491918	32
4710314492007	26
4710314492014	36
4710314492021	39
4710314492106	5
4710314900069	6
4710314900076	11
4710314900083	11
4710314900328	39
4710314900519	56
4710314900564	60
4710314913120	13
4710314914080	56
4710314914219	63
4710314926533	12
4710314927202	17
4710316001078	1
4710316930019	5
4710320146277	13
4710320153114	83
4710320153121	178
4710320154111	51
4710320154128	51
4710320154135	6
4710320154142	72
4710320161119	29
4710320161126	34
4710320224265	295
4710320224272	30
4710320224289	48
4710320224296	28
4710320224340	121
4710320224364	18
4710320224463	78
4710320224487	27
4710320224500	83
4710320224654	17
4710320224661	20
4710320228638	46
4710320228669	33
4710320228706	41
4710320228713	58
4710320228812	32
4710320228911	4
4710321789176	15
4710321789183	29
4710321790509	674
4710321791698	89
4710321791797	169
4710321861186	527
4710321861209	369
4710321871048	120
4710321871055	88
4710321871062	32
4710321871260	370
4710321871277	48
4710321880033	30
4710321880095	19
4710321880101	26
4710321880149	41
4710321880170	48
4710321880446	36
4710321880453	12
4710321880460	18
4710321890049	12
4710321890056	26
4710323168016	346
4710323168047	115
4710323168054	511
4710323168078	177
4710323168092	94
4710323168108	180
4710323168115	81
4710323168214	6
4710323168238	157
4710325000208	23
4710325116688	11
4710327010632	131
4710329120179	16
4710329120216	5
4710329120223	3
4710329120230	7
4710332030106	12
4710332030113	117
4710332050104	78
4710333101102	3
4710333101119	4
4710333101409	11
4710333101508	3
4710333101515	3
4710333101614	1
4710333101805	2
4710333102116	3
4710333102307	2
4710333102406	7
4710333102604	1
4710333102819	2
4710333111767	1
4710333111774	11
4710333111781	9
4710333119602	1
4710333119626	1
4710333157802	30
4710333157819	4
4710333157826	16
4710333157833	8
4710333157840	10
4710333157857	35
4710333157864	4
4710333157871	11
4710333157888	6
4710333157895	7
4710333157901	4
4710333157925	14
4710333164022	9
4710333189223	8
4710333189230	4
4710333190601	13
4710333197198	1
4710333197204	10
4710333197228	2
4710333197235	16
4710333197273	9
4710333197280	9
4710333197303	20
4710333197327	13
4710333198010	2
4710333198041	2
4710333198058	6
4710333198065	11
4710333198072	7
4710333198089	19
4710333198102	8
4710333198119	24
4710333198133	7
4710333198751	3
4710333198768	3
4710333198997	1
4710333199000	7
4710333202045	20
4710333202076	31
4710333294170	2
4710333363173	4
4710333363180	2
4710333363197	2
4710333363203	4
4710333363234	2
4710333363258	17
4710333363265	2
4710333363289	1
4710333420036	2
4710333420067	1
4710333420074	4
4710333501322	5
4710333525090	3
4710333526004	4
4710333526011	5
4710333526028	4
4710333526035	2
4710333590418	4
4710333590425	1
4710333590432	3
4710333624076	16
4710333721737	13
4710333721904	5
4710333721942	27
4710333741506	2
4710333741513	5
4710333790139	3
4710333980295	4
4710333980349	4
4710333980684	3
4710333980691	2
4710333982268	6
4710333982275	5
4710333983166	8
4710333983173	12
4710333983180	1
4710333983234	6
4710333983241	1
4710333983258	1
4710333983272	3
4710333983289	9
4710334030913	52
4710334040110	26
4710334040219	36
4710334040318	9
4710334040615	83
4710334040639	43
4710334040820	40
4710334040929	20
4710334041612	8
4710334041810	62
4710339000010	99
4710339000027	65
4710339000089	102
4710339012013	157
4710339012020	109
4710339012051	77
4710339012068	110
4710339030017	5
4710339030024	110
4710339030055	149
4710339031175	37
4710339033018	336
4710339033025	237
4710339033056	295
4710339033179	90
4710339080012	68
4710339080029	72
4710339772115	51
4710339772139	89
4710347383228	15
4710347383501	17
4710347582287	11
4710347681409	17
4710347681423	23
4710347781383	20
4710347781406	36
4710347781420	24
4710347813565	35
4710347821126	223
4710347829368	29
4710347831101	11
4710347845603	31
4710347850102	68
4710347850331	58
4710347876386	6
4710347876409	10
4710347876423	7
4710347877383	4
4710347877406	4
4710347877420	7
4710347906038	2
4710347906045	3
4710347994387	3
4710347994400	3
4710347994424	8
4710347995407	5
4710347995421	10
4710349035088	36
4710349065207	101
4710357201635	22
4710357203738	6
4710357204124	15
4710357212426	6
4710357302905	55
4710357303803	75
4710357304701	143
4710357306552	1
4710357308303	67
4710357308808	59
4710357324013	25
4710357343700	137
4710357374100	36
4710357900668	3
4710362010079	78
4710362010093	78
4710362010116	79
4710362010123	19
4710362010130	10
4710362010215	54
4710362010253	37
4710362010260	50
4710362010277	81
4710362010352	50
4710362010369	46
4710362010376	13
4710362010406	37
4710362010413	40
4710362010482	33
4710362020016	37
4710362020023	38
4710362020030	33
4710362020047	41
4710362020054	49
4710362020061	33
4710362020078	45
4710362020085	67
4710362020108	18
